GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
14069,ZCTA5 14069,370,68,0,7.8,0,7.8,9.5,7.9,23.5,14.1,25.7,15.2,11.6,7.5,14.3,9.2,10.8,8,4.6,5.2,0,7.8,41176,9518,58724,9470,24.3,(X),(X),(X),(X),(X),258,61,0,11,0,11,6.6,8.1,23.6,16.3,18.2,13.5,16.7,9.9,16.3,10.9,12,9.1,6.6,7.6,0,11,60278,33964,64925,12411,(X),(X),34.9,(X),(X),(X),240,57,0,11.7,0,11.7,5,7.9,25.4,17.3,19.6,14.6,12.5,9.6,17.5,11.7,12.9,9.7,7.1,8.1,0,11.7,51250,35198,N,N,(X),(X),(X),(X),(X),(X),112,60,0,23.2,0,23.2,16.1,20.2,23.2,21.3,42.9,35,0,23.2,9.8,15.4,8,12.9,0,23.2,0,23.2,36000,4325,44438,11765,(X),(X),(X),(X),0,(X)
14070,ZCTA5 14070,2050,114,7.6,2.5,4.2,1.9,17.3,3.4,13.3,3.1,16.6,3.2,17.3,3.2,11.7,2.9,9,2.1,1.8,1,1.2,0.8,41014,2941,58137,10284,28.9,(X),(X),(X),(X),(X),1199,106,6.6,3.7,0.4,0.7,9.8,3.9,6.8,3,20.4,4.5,22,5.2,17.6,4.4,11.7,3.1,2.8,1.6,2,1.4,57026,5490,74374,17063,(X),(X),27.5,(X),(X),(X),749,80,2.8,2.7,0,3.9,5.1,2.4,4.3,2.6,14.8,4.6,27.2,6.4,20.7,5.7,18.7,4.5,4,2.4,2.4,1.9,70871,5308,N,N,(X),(X),(X),(X),(X),(X),851,95,11.9,4.3,9.6,4.4,27.3,5.9,21.2,6.1,14.7,4.6,10,4.3,2.6,2.8,2.4,1.7,0.5,0.8,0,3.5,25709,4019,31373,3364,(X),(X),(X),(X),28.4,(X)
14072,ZCTA5 14072,7877,248,3.2,1.5,1.6,1,8.1,2.2,6.1,1.6,12,2.5,16,2.7,15,2.9,24.6,3.8,7.9,2.3,5.5,1.6,79778,5266,92440,5252,31.2,(X),(X),(X),(X),(X),5652,207,2.1,1.3,0.8,0.7,4.6,1.8,5.1,2.4,9.3,2.8,17.1,3.5,16.7,3.6,28.3,5.3,9.3,2.6,6.7,1.9,92627,8263,104115,6665,(X),(X),31.9,(X),(X),(X),4742,234,1.5,1.2,0.2,0.4,1.3,1.1,5.1,2.7,7.4,2.8,14.6,3.5,19.4,4.1,31.4,5.9,11.1,3.1,8,2.3,100456,5427,N,N,(X),(X),(X),(X),(X),(X),2225,314,6.9,4.4,3.7,3.1,19.1,6.7,10.5,4.1,16.8,6.5,14,5.4,10.7,3.9,13.1,5.4,4.1,4.1,1,1.5,41319,8017,57710,8389,(X),(X),(X),(X),28.6,(X)
14075,ZCTA5 14075,17737,404,3.9,1.3,3.7,1.1,8.7,1.5,9.8,1.4,11.6,1.7,18.3,1.8,14.3,1.8,18.3,1.6,7.4,1.3,4,0.9,67538,3073,82103,3437,24.9,(X),(X),(X),(X),(X),11633,311,1.9,1.2,1,0.5,2.7,1,6.4,1.6,11.2,2.1,18.4,2.4,17.2,2.5,25.6,2.4,10.1,1.8,5.4,1.3,88772,2946,100795,5145,(X),(X),25.8,(X),(X),(X),9102,324,0.9,0.9,0.9,0.6,2.2,1,4.2,1.4,8.4,1.9,17.7,2.6,17.7,2.7,29.3,3,12.4,2.3,6.4,1.6,97608,3660,N,N,(X),(X),(X),(X),(X),(X),6104,450,7.9,2.7,9.2,3,20.1,3.8,16.7,3.1,13.6,2.6,18.8,3.2,7.2,2.2,4.1,1.7,1.4,0.9,1,0.7,32631,2637,43400,3311,(X),(X),(X),(X),22.2,(X)
14080,ZCTA5 14080,1781,132,4.5,2.7,4.7,3.1,8,3.7,7,3.7,12.2,4.4,25.7,6.3,16,4.8,12.4,4.8,7.4,3.4,2,1.8,63211,4205,73467,7320,37.7,(X),(X),(X),(X),(X),1208,117,4,2.5,0,2.4,4.8,3.6,4.2,3,10.2,4.7,30.4,7.6,15.8,5.3,17.3,6.8,10.3,5.1,3,2.7,73114,10297,87601,10297,(X),(X),39.2,(X),(X),(X),1051,120,3.5,2.8,0,2.8,3,3.4,3,2.5,10.3,5.4,27.7,8.3,17.6,6.2,19.5,7.7,11.9,5.8,3.4,3.1,80417,13329,N,N,(X),(X),(X),(X),(X),(X),573,109,5.8,5.3,14.7,9.2,14.7,8.1,12.9,8.8,16.6,7.7,18,10.4,15.5,9,0.7,1,1.2,1.7,0,5.1,35871,10984,42902,6442,(X),(X),(X),(X),34.6,(X)
14081,ZCTA5 14081,1274,130,6.3,2.5,5,2,9.2,3.4,12.5,4.3,13.6,3.7,16.1,5.1,20.6,6.5,12,3.4,1.8,1.5,3,2,54265,8186,65307,6266,28.5,(X),(X),(X),(X),(X),777,80,6.6,3.7,1.5,1.5,3.3,2.7,13.4,6.3,13.3,4.8,22.1,6.9,18.5,7.6,14.4,4.9,3,2.5,3.9,2.7,60820,6032,73148,8678,(X),(X),31.1,(X),(X),(X),510,89,1,1.5,0.4,0.5,2.2,2.6,6.3,4.4,13.5,6,19.2,7.8,27.3,10.3,20.4,7.1,3.9,3.7,5.9,4.1,80577,10655,N,N,(X),(X),(X),(X),(X),(X),497,117,9.9,5,10.5,5.1,16.5,6.8,13.7,7.5,12.7,6.7,6.8,4.3,20.1,12.5,8.2,5.4,0,5.9,1.6,2.2,32019,14346,50495,9468,(X),(X),(X),(X),22.5,(X)
14082,ZCTA5 14082,195,42,2.1,3.7,0,14.2,14.9,11.7,20.5,15,11.8,10.1,14.4,7.5,20,11.7,7.2,7.4,6.7,9.9,2.6,3.9,55625,27032,66375,17226,30.3,(X),(X),(X),(X),(X),139,38,2.9,5.1,0,19.3,8.6,13.7,18,18.9,7.2,7.4,20.1,9.9,20.1,13.4,10.1,10.5,9.4,13.7,3.6,5.5,72625,32824,75658,23141,(X),(X),30.9,(X),(X),(X),123,38,3.3,5.8,0,21.4,0,21.4,20.3,21,8.1,8.4,19.5,11.3,22.8,15.1,11.4,12.2,10.6,14.8,4.1,6.2,74625,32786,N,N,(X),(X),(X),(X),(X),(X),56,31,0,38.1,0,38.1,30.4,23.6,26.8,24.2,23.2,29.7,0,38.1,19.6,26.6,0,38.1,0,38.1,0,38.1,32500,23368,43338,17730,(X),(X),(X),(X),28.6,(X)
14085,ZCTA5 14085,2537,145,2.2,2.6,1.5,2.5,2.7,2.6,2.8,2,14,5.1,12.7,3.7,24.9,6.4,26.8,5.6,6.5,2.8,5.9,2.7,89395,6877,99385,9194,27.2,(X),(X),(X),(X),(X),2064,161,2,2.9,0,1.4,2.1,2.8,2.3,2,15.6,6.1,11.7,4.5,23.3,6.4,30,6.5,5.8,3,7.3,3.3,92359,8029,104293,11133,(X),(X),31.5,(X),(X),(X),1660,168,0,1.8,0,1.8,2.1,3.4,2.8,2.5,14.2,6.1,5.5,3.2,26,6.8,33.1,7,7.2,3.6,9,4.1,98804,7461,N,N,(X),(X),(X),(X),(X),(X),473,138,3.4,5.4,8.2,12.8,5.5,6.4,4.9,5.4,9.9,9.8,24.5,12.6,25.2,15.2,15.6,10.8,2.7,4.3,0,6.1,65685,8656,67787,13727,(X),(X),(X),(X),8.2,(X)
14086,ZCTA5 14086,12593,311,2,0.8,2.5,0.8,6.9,1.2,8.1,1.4,12.6,2.2,16.4,2.1,15.1,1.6,23.2,2.4,8.2,1.3,5.1,1.1,77420,3411,88229,2751,31.1,(X),(X),(X),(X),(X),9135,289,2.5,1.3,0.4,0.4,2.2,0.8,5.4,1.5,10.2,2.4,15.3,2.4,18.5,2.2,29,3,9.8,1.6,6.7,1.5,92128,3828,102094,3586,(X),(X),31.5,(X),(X),(X),7673,280,0.5,0.4,0,0.4,1.8,0.9,4.5,1.3,7.7,2.1,14.7,2.5,18.6,2.6,32.9,3.4,11.6,1.9,7.8,1.8,103735,3856,N,N,(X),(X),(X),(X),(X),(X),3458,291,4,1.8,7.5,2.7,18.2,4,15.6,3.8,20.6,4.1,19,4.3,5.9,2.3,6,2.9,2.9,2,0.3,0.4,37927,3597,46878,4104,(X),(X),(X),(X),28.7,(X)
14091,ZCTA5 14091,355,76,5.1,4.7,2.5,3.1,9,6.5,17.5,9.6,9,5.2,21.7,11.5,8.5,5.6,25.6,11.4,0,8.1,1.1,2.1,60046,16534,66616,11299,38.6,(X),(X),(X),(X),(X),278,71,3.2,4.7,1.4,2.7,7.6,6.1,12.2,8.3,9.7,6.4,24.1,13.7,7.6,5.7,32.7,13.6,0,10.2,1.4,2.7,68750,15381,75900,12744,(X),(X),45.3,(X),(X),(X),214,71,0,13.1,1.9,3.6,2.3,3.6,5.1,7.2,9.8,7.4,31.3,17.9,9.8,7.5,37.9,16.6,0,13.1,1.9,3.5,72391,24963,N,N,(X),(X),(X),(X),(X),(X),77,37,20.8,18.9,6.5,11,22.1,19.4,32.5,22.6,6.5,10.5,0,31.1,11.7,15.3,0,31.1,0,31.1,0,31.1,25104,9183,26178,8851,(X),(X),(X),(X),5.2,(X)
14092,ZCTA5 14092,4785,240,4.1,1.5,5.1,2.1,10.1,2.7,7.6,2.2,11.6,2.7,19.7,3.6,13.2,3.3,16.8,3.6,5.6,1.7,6.1,2.1,63355,4224,79920,5406,32.7,(X),(X),(X),(X),(X),2919,163,1.7,0.9,2,1.3,3.8,1.8,5.3,2.4,10.5,2.9,20.4,4.8,16.9,4.3,23.3,4.8,7.1,2.4,9,3.4,84617,7726,99513,7776,(X),(X),30.1,(X),(X),(X),2343,185,1.3,1.1,2.3,1.6,3.2,1.9,3.5,2,9.8,3,19.4,5.6,16.5,4.9,25.6,5.5,8.2,2.7,10.2,4,89283,9305,N,N,(X),(X),(X),(X),(X),(X),1866,243,7.9,3.6,10.1,4.7,20,5.7,11.3,4.1,13.2,4.7,20.7,5.4,8.1,3.5,4.9,2.9,2.3,1.7,1.6,1.8,35985,6505,47611,5928,(X),(X),(X),(X),36.8,(X)
14094,ZCTA5 14094,20281,452,6.2,1.2,4.5,1,9.6,1.2,12,1.5,16.3,1.8,17.3,1.8,14.4,1.3,13.8,1.6,3.9,0.8,2.2,0.6,52618,3173,66332,2595,27.5,(X),(X),(X),(X),(X),12987,456,3.1,1,2.3,0.9,6.8,1.5,8.5,1.5,14.1,2.2,19,2.2,18.9,2.1,18.4,2.2,5.7,1.2,3.2,0.9,70568,3340,80094,3502,(X),(X),27.3,(X),(X),(X),9553,472,0.6,0.5,0.8,0.4,3.5,1.2,6.1,1.5,13.1,2.3,19.4,2.4,21.6,2.6,23.1,2.7,7.6,1.6,4.2,1.2,81304,2675,N,N,(X),(X),(X),(X),(X),(X),7294,506,12.8,2.5,8.5,2.3,16.7,2.9,17.6,2.9,18.6,3.2,14.6,2.7,6.1,2,4.2,1.6,0.7,0.6,0.2,0.3,31337,2027,39190,2743,(X),(X),(X),(X),27.4,(X)
14098,ZCTA5 14098,1119,94,5.2,2.4,5.7,2.6,6.7,3,13.2,4.8,12.8,3.6,25.7,5.7,17.2,4,8.9,3.2,2.4,1.6,2.1,1.4,53343,3878,63631,5548,29.4,(X),(X),(X),(X),(X),860,75,5.1,2.5,3.7,2.7,3.1,2.2,12.3,5.7,15.3,4.5,28.5,6.5,18.4,4.9,7.7,3.5,3.1,2.1,2.7,1.9,54679,5921,67886,6731,(X),(X),31.6,(X),(X),(X),646,80,5.1,3.1,2.3,2.1,3.6,2.7,7.3,3.6,8.7,3.8,31,7.7,24.5,6.1,10.2,4.6,4.2,2.7,3.3,2.4,67679,11457,N,N,(X),(X),(X),(X),(X),(X),259,59,6.9,5.5,12.4,6.8,17,9.4,20.8,9,10.8,5.5,15.4,8.2,4.6,4.5,12,7.2,0,10.9,0,10.9,32688,8640,43833,8688,(X),(X),(X),(X),22,(X)
14101,ZCTA5 14101,707,88,2.5,3.3,5.1,3.6,10.6,4.5,7.4,3.5,19.7,6.5,28.1,7.3,11.5,4.4,11.7,6,2.7,2.8,0.7,1.1,53424,8716,62007,7317,23.1,(X),(X),(X),(X),(X),549,89,0.5,0.9,1.8,2.3,5.3,3.3,6,3.5,23.1,7.9,32.4,8.5,13.1,5.2,13.3,7.1,3.5,3.6,0.9,1.4,62574,14011,69295,8212,(X),(X),25.1,(X),(X),(X),453,78,0,6.4,2.2,2.7,4.9,3.7,3.8,2.7,21.6,8.9,34.4,9.8,15.9,6.4,11.9,6,4.2,4.3,1.1,1.7,66042,8708,N,N,(X),(X),(X),(X),(X),(X),158,46,9.5,14,16.5,12.5,29.1,15.2,12,9.4,7.6,7.9,13.3,9.8,5.7,6.9,6.3,6.9,0,17.2,0,17.2,23462,4874,35679,9910,(X),(X),(X),(X),15.8,(X)
14102,ZCTA5 14102,447,100,0,6.5,0,6.5,8.7,13.4,9.8,8.6,6.5,7.2,16.1,10.9,23.7,15.1,25.1,14.2,6.9,8.2,3.1,4.9,85050,20468,86172,16741,19.9,(X),(X),(X),(X),(X),389,101,0,7.4,0,7.4,10,15.4,4.4,6.4,3.6,5.8,14.4,11.2,27.2,16.7,28.8,16.4,8,9.4,3.6,5.7,91023,21375,92379,19383,(X),(X),15.4,(X),(X),(X),350,92,0,8.2,0,8.2,0,8.2,4.9,7,4,6.5,16,12.1,30.3,18.4,32,16.8,8.9,10.4,4,6.3,97031,16185,N,N,(X),(X),(X),(X),(X),(X),58,46,0,37.4,0,37.4,0,37.4,46.6,42.3,25.9,37.9,27.6,37.2,0,37.4,0,37.4,0,37.4,0,37.4,45333,23494,44536,11092,(X),(X),(X),(X),50,(X)
14103,ZCTA5 14103,4392,257,7,2.5,4.8,1.9,14.8,3.1,11.2,2.6,16.5,3.4,22.3,3.8,10.4,2.4,9.8,2.7,2.2,1.2,1,0.8,46345,2687,54673,3332,22.6,(X),(X),(X),(X),(X),2769,161,4.9,2.6,1.2,1,10.1,3.8,10.3,3.6,14.7,4,24.5,5.5,15.1,3.4,14.4,4.3,3.3,1.9,1.6,1.2,57921,3956,66631,5100,(X),(X),22.4,(X),(X),(X),2024,172,1,1.5,1.2,1.3,8.3,4.5,8.3,3.6,12.7,4.2,25,6.3,18.2,4.2,19.6,5.7,4,2.5,1.7,1.5,65849,5589,N,N,(X),(X),(X),(X),(X),(X),1623,231,11.9,4.8,11.3,4.8,23.8,6.1,13.7,4.7,18.6,5.3,17.3,5.8,1.8,1.9,1.2,1.4,0.4,0.5,0,1.8,26837,4366,32338,2909,(X),(X),(X),(X),20.4,(X)
14105,ZCTA5 14105,1679,146,4.5,2.4,3.5,2,9.1,3.2,7.9,2.4,15,4.6,25.4,4.7,15.7,4.8,10.7,3.7,5.8,4.2,2.4,1.9,58254,5980,69814,6053,24.1,(X),(X),(X),(X),(X),1243,128,3.3,2.5,1.1,0.8,7.1,2.9,7.5,4.3,11.8,5.3,27,6.4,17.3,5.9,13.8,5,7.9,5.6,3.3,2.5,67986,8945,79602,7826,(X),(X),26.1,(X),(X),(X),984,119,1.3,1.9,0,3,4.6,2.6,3.4,2.6,11.4,6.3,28,7,21.1,7.6,17,6.1,9,6.9,4.2,3.2,76016,6752,N,N,(X),(X),(X),(X),(X),(X),436,86,8,6.3,11.7,7.4,19.3,9.3,16.5,7.8,26.1,9.7,9.9,4.4,7.8,5.5,0.7,1.1,0,6.6,0,6.6,30568,8262,35815,4792,(X),(X),(X),(X),16.3,(X)
14108,ZCTA5 14108,2156,164,2.1,2.4,5.7,3.1,8,3.4,15.6,6.6,16.5,6,20.8,4.9,11.7,4.1,16.6,5.5,2,1.9,1,1.1,52394,10039,70422,12650,39.4,(X),(X),(X),(X),(X),1586,167,3.4,4,1.6,2,2.9,2.2,17.3,8.2,14.2,6.7,22.3,6.8,12.4,5.1,21.8,7.3,2.7,2.6,1.4,1.5,63787,9044,81304,17428,(X),(X),38.7,(X),(X),(X),1299,163,1.2,2,0,2.3,3.1,2.8,19.3,9.7,11.6,7.1,21.6,7.8,13,5.7,25.1,8.4,3.3,3.1,1.7,1.9,70184,11151,N,N,(X),(X),(X),(X),(X),(X),570,145,5.3,6,17,9.8,22.1,10.7,10.9,8.4,16.3,8.4,20,10,6.5,6.1,1.9,3.2,0,5.1,0,5.1,28750,13395,37131,6281,(X),(X),(X),(X),40.2,(X)
14109,ZCTA5 14109,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
14111,ZCTA5 14111,1368,118,5.1,2.8,4.8,2.7,12.9,4.3,8.3,2.7,11.7,4.7,25.7,5.9,12.9,4.4,15,4.3,2.2,1.6,1.5,1.2,55000,6605,66638,6876,29.8,(X),(X),(X),(X),(X),891,91,0.9,1.3,1.9,2.2,7.7,4.7,7.2,3.8,14.5,5.3,27.3,6.3,14.9,5.8,20.7,6.1,3.4,2.3,1.6,1.7,65664,6249,74090,5745,(X),(X),33.6,(X),(X),(X),694,91,1.2,1.7,0.7,0.9,3.2,2.7,6.5,3.7,11.4,5.3,27.8,7.6,17.1,6.6,25.8,7.4,4.3,3,2,2.1,73958,12843,N,N,(X),(X),(X),(X),(X),(X),477,86,13,7.8,10.1,6,24.7,9.1,9,4.4,11.3,10.1,20.1,10.2,6.1,4.1,4.4,3.7,0,6.1,1.3,1.7,26875,9169,49855,17152,(X),(X),(X),(X),19.1,(X)
14112,ZCTA5 14112,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
14113,ZCTA5 14113,262,46,3.4,3.9,1.9,2.6,10.7,10,18.3,10,21,10.8,19.5,8.9,16.8,8.6,4.2,3.6,1.5,2.5,2.7,3.8,45714,7929,62132,17071,35.5,(X),(X),(X),(X),(X),149,39,0,18.1,0,18.1,2,2.8,7.4,7.3,21.5,14.8,24.8,13.6,29.5,14.2,7.4,6.5,2.7,4.5,4.7,6.6,62014,12268,85329,26861,(X),(X),37.6,(X),(X),(X),126,31,0,21,0,21,2.4,3.3,7.1,8.5,15.9,13.4,29.4,15.4,27.8,14.1,8.7,7.5,3.2,5.2,5.6,7.6,62361,14742,N,N,(X),(X),(X),(X),(X),(X),113,34,8,8.9,4.4,6.1,22.1,21.4,32.7,18.3,20.4,16.8,12.4,12.6,0,23,0,23,0,23,0,23,28403,5894,31207,6381,(X),(X),(X),(X),32.7,(X)
14120,ZCTA5 14120,18691,475,4.3,0.9,4.1,0.8,11.3,1.7,11.1,1.5,13.2,1.6,17.3,1.8,14.3,1.5,16.4,1.7,4.7,1,3.2,0.8,57492,2252,73589,3569,26.1,(X),(X),(X),(X),(X),11705,402,2,0.9,2,1,4.4,1.2,7,1.3,12.7,1.7,19,2,18.1,2.1,23.5,2.5,6.6,1.5,4.7,1.2,79335,4152,92190,5499,(X),(X),27.1,(X),(X),(X),9135,414,0.3,0.3,0.7,0.6,2,0.9,5.1,1.3,11,1.8,20.2,2.2,19.8,2.7,27.2,2.9,8.2,1.8,5.3,1.4,89398,2773,N,N,(X),(X),(X),(X),(X),(X),6986,543,8.5,2.1,8.8,1.9,23,3.7,19.4,3,14,3.1,13.8,2.8,6.8,2.1,4.4,1.2,0.7,0.5,0.5,0.5,29599,2125,39885,2625,(X),(X),(X),(X),23,(X)
14125,ZCTA5 14125,1457,100,1.6,1.1,5.8,2.8,14.3,5.3,12.8,4.3,14.1,3.3,18.3,3.3,12.8,3.3,14.6,4.2,5.1,2.9,0.8,0.8,52723,9874,64710,5516,31,(X),(X),(X),(X),(X),1033,82,0.4,0.7,1.9,2.2,10.5,7,6.4,3.2,15.3,4.1,23.1,4.6,16,4.6,18.6,5.5,7.1,4.1,0.8,1,69455,5328,76067,8058,(X),(X),28.9,(X),(X),(X),867,82,0.5,0.8,0,3.4,8,8,6.6,3.6,13.8,3.9,25.4,5.5,17.8,5.3,21.7,6.7,5.7,3.5,0.7,1,71454,5568,N,N,(X),(X),(X),(X),(X),(X),424,106,4.5,3.7,17.7,9.3,29.2,9.4,23.6,9.7,12.3,6.9,3.1,2.6,6.4,4.7,3.3,3.7,0,6.8,0,6.8,23636,6371,31524,5978,(X),(X),(X),(X),33.7,(X)
14126,ZCTA5 14126,262,84,17.6,15.2,0,10.8,22.9,19,2.7,4.4,0,10.8,32.1,17.2,14.5,13.8,2.7,4.3,4.2,6.5,3.4,5.8,58056,38140,56940,18813,40.8,(X),(X),(X),(X),(X),109,58,7.3,12.2,0,23.7,12.8,17.8,0,23.7,0,23.7,35.8,29.9,27.5,26.8,6.4,11.4,10.1,16.1,0,23.7,59508,25292,71489,22517,(X),(X),45.9,(X),(X),(X),82,47,9.8,16.1,0,29.7,17.1,22.2,0,29.7,0,29.7,14.6,17.5,36.6,30.7,8.5,14.8,13.4,20.1,0,29.7,75921,33305,N,N,(X),(X),(X),(X),(X),(X),153,69,24.8,23.3,0,17.7,30.1,28,4.6,7.7,0,17.7,29.4,21.6,5.2,9,0,17.7,0,17.7,5.9,10.4,-,**,46575,25273,(X),(X),(X),(X),37.3,(X)
14127,ZCTA5 14127,11932,283,1.8,0.7,1.9,0.9,6.2,1.5,8.4,1.4,11.6,1.7,14.9,2.6,11.5,2.3,22.7,2.4,9.8,1.8,11.2,1.9,87369,4173,114209,6034,26.4,(X),(X),(X),(X),(X),8391,305,1,0.7,0.4,0.4,1.9,0.9,5.3,1.5,10.1,2.3,13.3,3,12,2.6,28.2,3,12.3,2.7,15.5,2.6,108145,5335,137796,8636,(X),(X),27.6,(X),(X),(X),7095,320,0.5,0.5,0.3,0.4,1.2,0.8,3.6,1.5,7.9,2.1,11.7,3,11.5,2.7,31.1,3.5,13.9,3.2,18.3,3,118390,5755,N,N,(X),(X),(X),(X),(X),(X),3541,371,4.2,1.7,5.4,2.8,17,4.6,16.4,4.1,16.3,3.9,18.4,4.7,10,3.9,9.1,3.2,2.3,1.8,0.9,0.7,41750,4891,54972,5758,(X),(X),(X),(X),23.2,(X)
14129,ZCTA5 14129,584,66,5.3,3.8,7.5,5.2,15.1,5.9,8.4,4.6,21.1,5.7,19.7,4.9,9.6,4.2,8.9,4.3,3.3,2.9,1.2,1.4,42833,4729,55769,6989,32.7,(X),(X),(X),(X),(X),400,60,3.3,3.5,5.8,6.3,14.5,7.8,5.5,5.1,23,7.5,19,6.7,12.5,6.1,10.8,5.3,4.8,4.1,1,1.9,48667,11367,61259,8838,(X),(X),34.8,(X),(X),(X),285,60,1.8,2.9,0.7,1.1,10.5,8.8,3.9,5.7,20.7,8.1,22.5,8.6,16.8,8.1,15.1,7.6,6.7,5.7,1.4,2.6,69375,12606,N,N,(X),(X),(X),(X),(X),(X),184,42,10.3,8.5,11.4,8.8,17.9,10.2,14.7,9.9,17.9,9,17.9,7.8,3.3,3.7,4.9,7.3,0,15,1.6,2.3,33462,8104,41770,9359,(X),(X),(X),(X),26.1,(X)
14130,ZCTA5 14130,63,22,4.8,7.2,6.3,8.2,4.8,6.2,15.9,13.4,7.9,9.7,17.5,18.4,25.4,16,17.5,23.4,0,35.6,0,35.6,54821,47139,61711,17936,22.2,(X),(X),(X),(X),(X),37,20,0,46.8,0,46.8,8.1,10.9,8.1,13.2,10.8,14.8,0,46.8,43.2,27.8,29.7,35.4,0,46.8,0,46.8,81250,19147,78962,22278,(X),(X),27,(X),(X),(X),34,19,0,48.9,0,48.9,0,48.9,8.8,14.8,11.8,16.4,0,48.9,47.1,31.2,32.4,37.4,0,48.9,0,48.9,85000,22098,N,N,(X),(X),(X),(X),(X),(X),26,14,11.5,17,15.4,20,0,55.9,26.9,28,3.8,10.1,42.3,34.8,0,55.9,0,55.9,0,55.9,0,55.9,-,**,37162,13240,(X),(X),(X),(X),15.4,(X)
